hhid,wage,grade92,age,agesq,ownchild,occ2012,private,female,lnwage,fem_age,citizen,spouce,atwork
25058612300051,13.354444444444445,43,39,1521,2,3220,1,1,2.591849246628478,39,1,1,1
240184006636880,48.07683333333333,46,48,2304,3,3060,1,0,3.8728004256064557,0,1,1,1
910700327590063,25.0,44,46,2116,0,3060,1,1,3.2188758248682006,46,1,0,1
59413690961991,30.0,44,54,2916,0,3060,1,1,3.4011973816621555,54,1,1,1
177163090072220,28.0,41,33,1089,1,3220,1,1,3.332204510175204,33,1,1,1
177163090072220,25.0,41,44,1936,1,3220,1,0,3.2188758248682006,0,1,1,1
304305290910259,23.82857142857143,46,35,1225,2,3010,1,1,3.170885340869333,35,0,1,1
32020221401921,48.07683333333333,45,62,3844,0,3060,1,1,3.8728004256064557,62,1,1,1
40010205627981,9.889999999999999,44,29,841,2,3060,0,0,2.2915241456346207,0,0,1,1
40010294473305,41.20871428571429,45,32,1024,0,3060,0,0,3.7186497457791976,0,1,1,1
710000294618901,36.057625,46,33,1089,0,3060,1,0,3.585118353154675,0,1,0,1
110900827900064,26.1,41,32,1024,2,3220,1,1,3.261935314328648,32,1,1,1
290110009846070,72.1,43,49,2401,2,3060,1,0,4.278054044290903,0,1,1,1
850120002946590,12.98075,45,33,1089,0,3060,1,1,2.5634674908085238,33,1,1,1
933082804469390,30.7692,44,38,1444,1,3160,0,0,3.4265141896459452,0,1,1,1
110003024813452,34.0,43,46,2116,1,3220,1,1,3.5263605246161616,46,1,1,1
116524020038408,25.9615,46,29,841,0,3160,1,0,3.2566146713684687,0,1,1,1
810004514902172,57.6922,45,49,2401,3,3060,1,0,4.0551219824004106,0,1,1,1
419880619500964,33.65375,45,27,729,0,3160,1,1,3.516124491189194,27,1,0,1
489180010240964,20.0,43,28,784,0,3030,1,1,2.995732273553991,28,1,0,1
844889160569402,72.11525,44,45,2025,2,3150,0,1,4.27826553371462,45,1,1,1
44095171460790,9.8,44,37,1369,0,3060,1,0,2.2823823856765264,0,1,0,1
510750157720064,48.07675,44,64,4096,0,3060,0,0,3.872798692268385,0,1,1,1
508409971710814,11.666666666666666,44,29,841,0,3140,1,1,2.456735772821304,29,1,1,1
521375006040790,31.5,39,43,1849,0,3220,1,1,3.449987545831587,43,1,1,1
760440010071004,72.11525,45,61,3721,1,3060,1,0,4.27826553371462,0,1,1,1
33068122460900,71.11111111111111,42,56,3136,0,3220,1,1,4.264243599017498,56,1,0,1
608413379810025,21.022222222222222,43,30,900,0,3200,1,1,3.0455800792815584,30,0,1,1
110003554189068,36.0575,46,31,961,0,3160,1,1,3.585114886475528,31,1,0,1
810003625019530,57.6922,45,51,2601,3,3060,1,0,4.0551219824004106,0,1,1,1
810003625019530,88.46133333333334,45,46,2116,3,3060,1,1,4.482565545052491,46,1,1,1
50010332705413,20.0,46,32,1024,0,3160,1,1,2.995732273553991,32,1,0,1
106902675991281,3.2692,46,36,1296,1,3160,1,1,1.1845453066598377,36,1,1,1
15901190105001,57.69225,45,57,3249,0,3010,0,0,4.0551228490683195,0,1,0,1
110004875115103,72.11525,43,52,2704,2,3060,1,0,4.27826553371462,0,1,0,1
110004875115103,26.975,46,38,1444,2,3060,1,1,3.2949105111441983,38,1,0,1
883419060179505,30.43,43,52,2704,1,3160,1,1,3.4154289639088797,52,1,0,1
745845016909160,12.019124999999999,46,30,900,0,3060,1,0,2.4864991311162536,0,1,0,1
500010413026567,17.948666666666668,46,29,841,0,3060,0,1,2.8875158317668195,29,1,1,1
67592389500928,36.0,43,41,1681,2,3150,1,1,3.58351893845611,41,1,1,1
501040315059619,72.11525,45,52,2704,0,3060,1,1,4.27826553371462,52,1,0,1
351861003450750,11.0,45,59,3481,0,3060,1,1,2.3978952727983707,59,1,1,1
